Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW39,OUT010,281.75292374555784
FDP04,OUT019,363.8622064973915
NCM55,OUT013,2345.114808439147
FDG47,OUT045,2401.407418647739
NCU41,OUT017,2257.1082534052584
NCK31,OUT017,2217.882193664132
FDZ46,OUT045,2235.7449319126767
FDU13,OUT027,3691.2488625512624
NCF19,OUT045,2262.9393655358463
NCJ43,OUT013,2300.9084444442765
NCJ05,OUT045,2291.0460331064837
FDS04,OUT027,3691.2488625512624
FDX28,OUT010,279.95311082217495
FDB41,OUT027,3691.2488625512624
FDG53,OUT046,2300.162525875663
FDL15,OUT010,336.7828202522794
FDQ08,OUT049,2293.5917645984796
DRN36,OUT013,2343.142410714892
FDI46,OUT013,2315.035743144255
FDG16,OUT027,3691.2488625512624
FDV32,OUT013,2306.5790879015103
FDF44,OUT010,284.1198010146643
FDK04,OUT018,2183.1124143521156
NCA41,OUT013,2350.785451896381
FDD51,OUT017,2219.1395972133446
NCZ53,OUT045,2246.1739848796765
FDP01,OUT027,3691.2488625512624
FDY25,OUT049,2275.3470856491185
FDB17,OUT018,2211.6628714107105
NCV54,OUT018,2201.5543330739024
FDJ32,OUT017,2216.895994802004
FDA37,OUT049,2254.686219487545
FDG35,OUT035,2425.489056433189
NCM05,OUT018,2180.474332395924
FDG45,OUT046,2290.793636685451
FDH28,OUT013,2346.3475570168066
NCE18,OUT049,2265.485097027842
FDH38,OUT045,2230.5180779434004
FDR56,OUT013,2344.6217090080836
FDH17,OUT027,3691.2488625512624
FDD39,OUT049,2298.522758909118
FDB41,OUT049,2309.8640458235855
NCR53,OUT046,2310.764163643535
FDX46,OUT017,2224.8102406705784
FDV28,OUT049,2295.564162322735
FDA08,OUT018,2205.252578806881
FDH45,OUT017,2238.617024740365
NCS38,OUT010,291.17112287887676
FDD40,OUT010,348.617206597811
DRM59,OUT035,2210.491971620192
NCJ43,OUT018,2179.5374434769033
NCN29,OUT013,2343.142410714892
NCC19,OUT045,2231.233072118443
FDR56,OUT035,2257.928136888531
FDZ43,OUT049,2270.4160913384803
FDJ32,OUT010,301.5015559596636
DRH03,OUT017,2249.2186625082372
NCZ54,OUT035,2253.7367917244887
FDE26,OUT017,2210.0172577386643
FDS03,OUT045,2237.4214699782938
DRZ24,OUT019,363.8622064973915
FDO48,OUT027,3691.2488625512624
FDW39,OUT049,2249.1635058596303
NCK05,OUT049,2315.2881395652876
NCK30,OUT017,2237.3842761627056
FDT27,OUT018,2203.0089763955407
FDS08,OUT019,363.8622064973915
NCJ19,OUT049,2307.8916480993303
FDC58,OUT045,2249.107926494506
DRE37,OUT013,2334.759720386807
FDW02,OUT035,2205.1911527362563
FDJ02,OUT010,333.57767395036467
FDX09,OUT045,2243.2153882932935
FDT31,OUT010,346.1517094424919
FDI24,OUT049,2266.964395321034
FDY09,OUT045,2275.759950743505
FDV28,OUT045,2278.2254478988243
DRM47,OUT049,2262.0334010103957
FDT52,OUT019,363.8622064973915
FDI48,OUT018,2205.252578806881
FDY55,OUT017,2246.753165352918
FDU48,OUT013,2361.140539948721
FDN25,OUT045,2237.7666395800384
FDP20,OUT049,2314.055390987628
FDJ15,OUT013,2324.158082618935
FDD04,OUT018,2225.716205196029
FDY58,OUT045,2256.2825232164846
FDR37,OUT018,2228.181702351348
FDF44,OUT013,2303.546526400468
FDD32,OUT045,2286.1150387958455
FDR57,OUT017,2192.142403362601
DRG39,OUT027,3691.2488625512624
FDX15,OUT017,2248.9721127927055
DRN37,OUT045,2246.1739848796765
FDW40,OUT027,3691.2488625512624
FDB32,OUT049,2317.7536367206067
FDM40,OUT018,2197.0917832227747
FDE39,OUT027,3691.2488625512624
DRH49,OUT017,2261.2995985693005
FDT46,OUT049,2272.141939347204
NCF06,OUT035,2212.242474600469
FDP07,OUT017,2253.9031071033437
FDC04,OUT013,2345.114808439147
FDZ32,OUT017,2202.5468013580476
FDD50,OUT045,2291.7856822530794
FDU56,OUT017,2247.246264783982
FDV34,OUT017,2216.895994802004
NCY41,OUT013,2350.785451896381
NCK18,OUT046,2298.190128151408
DRH25,OUT049,2308.384747530394
FDT57,OUT046,2325.8036962909814
FDV56,OUT018,2226.209304627093
FDV12,OUT045,2281.1840444852073
FDN52,OUT017,2210.4857021981747
FDX38,OUT035,2233.2731653353403
FDE47,OUT018,2356.0481176953695
NCO07,OUT013,2312.866105647574
FDV09,OUT027,3691.2488625512624
FDZ23,OUT019,363.8622064973915
DRH51,OUT018,2233.6057960930502
NCY54,OUT045,2240.4047215362298
DRG49,OUT013,2306.702362759276
NCC19,OUT049,2248.5717865423535
NCV53,OUT045,2239.6157624465277
FDZ47,OUT019,363.8622064973915
NCO26,OUT018,2182.496040063286
NCP02,OUT045,2233.8711540746344
NCW30,OUT018,2172.5107765842436
NCN55,OUT046,2322.8450997045984
FDB20,OUT010,286.8318478855151
DRL11,OUT013,2319.9667374548926
DRD60,OUT045,2276.253050174569
FDW14,OUT010,289.69182458568525
FDL27,OUT010,279.1888067040261
FDU09,OUT018,2184.838262360839
DRH36,OUT027,3691.2488625512624
FDP34,OUT027,3691.2488625512624
FDE04,OUT017,2261.5461482848327
FDZ57,OUT027,3691.2488625512624
FDF02,OUT010,328.64667963972647
FDG28,OUT045,2244.620721671826
NCI31,OUT046,2349.4724689820446
FDT43,OUT013,2348.8130541721257
FDU20,OUT046,2346.26732268013
FDD53,OUT013,2348.07340502553
FDW15,OUT045,2274.5272021658457
NCT53,OUT045,2225.4638087749963
NCG55,OUT027,3691.2488625512624
FDD48,OUT035,2232.7554109327234
FDG47,OUT049,2418.7461330716496
FDI21,OUT017,2191.723268846197
FDT27,OUT017,2220.347690819451
DRO35,OUT013,2336.4855683955307
FDD33,OUT017,2227.5222875414297
FDC04,OUT035,2258.4212363195948
FDY34,OUT013,2319.9667374548926
DRJ49,OUT049,2250.026429863992
FDE05,OUT049,2269.8983369358634
FDU31,OUT017,2215.93445091143
NCN19,OUT027,3691.2488625512624
FDK56,OUT027,3691.2488625512624
FDK58,OUT017,2220.1257960754724
NCJ42,OUT035,2278.884862708743
FDZ34,OUT027,3830.703114525283
FDA52,OUT018,2226.702404058157
NCR29,OUT013,2305.49426915317
FDT48,OUT035,2205.7582170819796
DRJ51,OUT019,363.8622064973915
NCS54,OUT046,2317.9141053939607
FDV01,OUT035,2276.172815837892
DRG51,OUT027,3691.2488625512624
NCG42,OUT013,2362.8663879574447
FDA51,OUT049,2255.869658122098
FDV19,OUT010,321.98983732036504
NCT18,OUT045,2270.828956432867
NCS41,OUT045,2262.1997163892506
FDO03,OUT046,2302.1102686283652
FDL12,OUT010,326.92083163100324
FDY37,OUT010,332.5914750882371
FDI58,OUT049,2253.8479504547363
FDT28,OUT018,2212.402520557306
NCC42,OUT010,322.7294864669607
FDO01,OUT017,2268.202990604194
FDJ02,OUT013,2353.0043993361683
FDQ04,OUT018,2178.378659813903
DRL47,OUT013,2365.3318851127638
FDZ32,OUT035,2219.885515781958
FDC35,OUT035,2357.6139197472553
FDX14,OUT045,2263.43246496691
FDZ35,OUT013,2336.6903066709606
FDL14,OUT013,2308.206316024021
FDO04,OUT049,2298.029659478054
DRK11,OUT017,2204.6424739400686
FDB44,OUT018,2179.6360633631157
FDZ50,OUT049,2279.291881097629
FDI12,OUT027,3691.2488625512624
FDU43,OUT017,2259.5737505605775
FDD58,OUT010,287.02908765794064
FDB27,OUT017,2201.5112925528133
FDB04,OUT018,2202.787081651562
NCO17,OUT013,2317.5012402995735
FDL12,OUT017,2242.315270473344
DRJ13,OUT049,2278.5522319510333
FDD57,OUT045,2288.0874365201007
FDW19,OUT035,2242.395504810021
DRD27,OUT018,2239.276439550284
FDH27,OUT027,3691.2488625512624
NCW30,OUT027,3691.2488625512624
FDR40,OUT018,2191.692344452626
FDG05,OUT013,2322.4322346102117
NCY41,OUT019,363.8622064973915
FDI38,OUT018,2212.649070272838
FDR20,OUT046,2349.4724689820446
FDE09,OUT017,2207.4284857255793
FDN50,OUT019,363.8622064973915
DRF27,OUT045,2242.870218691549
DRF51,OUT013,2345.854457585743
NCO02,OUT019,363.8622064973915
FDB51,OUT027,3691.2488625512624
FDJ50,OUT013,2310.819743008659
FDN52,OUT013,2314.5179887416375
FDX14,OUT013,2332.787322662552
FDT27,OUT019,363.8622064973915
FDV10,OUT013,2305.888748698021
FDU33,OUT046,2288.476069359451
FDU58,OUT046,2283.4464551626
NCP42,OUT027,3691.2488625512624
FDL51,OUT027,3691.2488625512624
DRH15,OUT027,3691.2488625512624
FDU16,OUT017,2259.0806511295136
FDW15,OUT017,2239.8497733180247
FDQ44,OUT045,2299.9218228656323
NCI06,OUT027,3691.2488625512624
DRK23,OUT019,363.8622064973915
FDC28,OUT035,2220.4772350992343
NCY17,OUT019,363.8622064973915
NCV05,OUT018,2196.623338763264
FDM34,OUT019,363.8622064973915
DRD60,OUT027,3691.2488625512624
FDT38,OUT046,2343.062176378215
FDQ57,OUT018,2182.6932798357116
FDE59,OUT027,3830.703114525283
NCM43,OUT046,2322.352000273535
DRI51,OUT049,2301.2348057799686
NCG30,OUT017,2263.7650957246196
NCK54,OUT035,2241.4093059478932
FDQ16,OUT019,363.8622064973915
FDI36,OUT013,2329.828726076169
FDX16,OUT027,3691.2488625512624
FDA34,OUT046,2447.013269315641
FDJ48,OUT018,2202.5405319360298
FDU47,OUT035,2265.7759163454502
FDS39,OUT046,2284.851788541132
FDD11,OUT046,2453.6701116350027
FDM16,OUT027,3691.2488625512624
FDU56,OUT018,2229.9075503600716
FDQ32,OUT017,2252.1772590946202
DRK35,OUT013,2309.4390646016805
FDA58,OUT049,2262.501845469906
DRG48,OUT019,363.8622064973915
FDT59,OUT010,337.2341082432415
FDQ31,OUT019,363.8622064973915
FDS51,OUT018,2212.649070272838
FDW32,OUT027,3691.2488625512624
FDI15,OUT027,3691.2488625512624
NCV30,OUT017,2263.7650957246196
DRG25,OUT049,2267.9505941831612
FDT02,OUT013,2330.321825507233
FDO33,OUT027,3691.2488625512624
FDP38,OUT035,2231.300767611085
FDZ45,OUT035,2251.0247448536375
NCA54,OUT027,3691.2488625512624
FDU33,OUT017,2201.7824972398985
FDN58,OUT017,2232.2067321365357
FDI05,OUT045,2240.0102419913787
FDM57,OUT019,363.8622064973915
NCS42,OUT027,3691.2488625512624
FDB57,OUT045,2298.6890742879727
FDC03,OUT045,2241.1197157112724
FDZ58,OUT013,2356.209545638083
NCK29,OUT045,2226.5239725517836
NCR53,OUT045,2258.7480203718037
FDE26,OUT027,3691.2488625512624
FDU52,OUT049,2253.4534709098853
FDE41,OUT027,3691.2488625512624
FDU38,OUT018,2200.0750347807107
FDA52,OUT017,2244.0411184820673
FDW46,OUT046,2314.9555088075776
DRI59,OUT035,2228.342171024702
FDT38,OUT035,2273.7073186825733
FDL33,OUT018,2182.496040063286
FDQ01,OUT027,3691.2488625512624
FDJ08,OUT046,2305.586619617365
FDQ47,OUT049,2272.617882309719
NCZ18,OUT013,2306.7763276739356
FDE29,OUT017,2208.069514985962
FDF10,OUT027,3691.2488625512624
FDC48,OUT049,2261.5156466077788
FDY58,OUT013,2325.6373809121264
NCX30,OUT010,331.11217679504557
FDV11,OUT013,2334.2248095156415
FDT46,OUT046,2306.8193681950247
DRD01,OUT019,363.8622064973915
FDQ11,OUT013,2317.4347738879187
NCM41,OUT017,2245.5204167752586
NCC55,OUT013,2320.9282813454674
FDG45,OUT027,3691.2488625512624
NCQ54,OUT049,2303.453753219756
FDM34,OUT045,2292.525331399675
FDD17,OUT019,363.8622064973915
FDN38,OUT027,3691.2488625512624
FDB53,OUT018,2212.649070272838
NCL06,OUT035,2253.7367917244887
NCV18,OUT019,363.8622064973915
FDX25,OUT013,2350.538902180849
FDB39,OUT046,2308.0521167726843
FDC33,OUT049,2260.3568629447786
NCO14,OUT018,2194.157841607945
FDA58,OUT027,3691.2488625512624
NCQ02,OUT017,2226.28953896377
NCR53,OUT017,2224.070591523983
FDN52,OUT046,2297.179274317727
FDG26,OUT046,2343.8018255248107
FDE23,OUT027,3830.703114525283
DRI37,OUT013,2346.3475570168066
DRH37,OUT018,2233.6057960930502
FDO01,OUT035,2285.5417050281044
FDK45,OUT049,2273.621237640395
FDP23,OUT049,2270.423589841485
FDM33,OUT035,2258.4212363195948
FDD36,OUT017,2229.7412349812166
FDL56,OUT017,2233.686030429727
FDT27,OUT010,304.9532519771103
FDG52,OUT017,2231.46708298994
NCL42,OUT035,2274.446967829169
DRJ24,OUT046,2309.038315634812
FDV38,OUT046,2345.774223249066
FDT35,OUT045,2317.87814065936
FDY51,OUT045,2260.473868380527
FDC37,OUT017,2240.5894224646204
NCP43,OUT013,2355.716446207019
FDO33,OUT045,2271.568605579463
FDW04,OUT018,2191.1252801069027
NCC31,OUT046,2290.3991571405995
FDK22,OUT049,2264.4988981657148
FDJ50,OUT017,2206.787456465196
FDV13,OUT017,2249.711761939301
DRL60,OUT017,2206.1710821763663
FDW03,OUT017,2191.920508618622
FDY27,OUT035,2212.957468775511
FDB39,OUT027,3691.2488625512624
FDU59,OUT045,2248.4990507086814
FDZ57,OUT049,2265.485097027842
FDO21,OUT049,2273.3746879248633
FDS43,OUT018,2204.266379944753
FDU28,OUT010,343.43966257164084
FDC51,OUT010,302.4877548217912
FDW16,OUT010,334.3173230969603
FDP32,OUT010,281.5556839731323
FDB60,OUT019,363.8622064973915
NCQ30,OUT046,2288.9445138189617
FDD26,OUT049,2259.124114367119
FDI44,OUT045,2278.2254478988243
DRH23,OUT046,2323.0916494201306
FDO44,OUT046,2312.9831110833225
FDG04,OUT046,2315.4486082386416
FDM32,OUT027,3691.2488625512624
FDM09,OUT013,2323.1718837568073
FDZ47,OUT013,2370.2628794234015
FDM40,OUT027,3691.2488625512624
FDY48,OUT017,2233.1929309986635
NCM30,OUT045,2293.018430830739
FDX36,OUT010,296.5705616490254
DRF03,OUT017,2258.341001982918
FDN51,OUT049,2304.1934023663516
FDM57,OUT049,2273.621237640395
FDB35,OUT049,2416.2806359163305
FDY13,OUT027,3691.2488625512624
FDA37,OUT017,2202.6700762158134
NCX53,OUT017,2263.271996293556
FDD59,OUT018,2338.04998846154
FDX10,OUT019,363.8622064973915
FDC03,OUT018,2189.103572439541
FDW43,OUT035,2280.6107107174666
FDW10,OUT046,2355.38966215481
FDY14,OUT027,3691.2488625512624
FDV43,OUT045,2277.7323484677604
FDO40,OUT013,2352.5112999051044
FDP46,OUT027,3691.2488625512624
NCE43,OUT019,363.8622064973915
FDD05,OUT035,2276.912464984488
FDJ60,OUT010,344.1793117182367
DRE27,OUT018,2205.252578806881
FDO11,OUT035,2242.1071436543875
DRG11,OUT027,3691.2488625512624
FDK33,OUT010,336.7828202522794
DRM23,OUT045,2280.6909450541434
FDJ02,OUT027,3691.2488625512624
NCZ05,OUT045,2240.675926223315
NCL30,OUT013,2357.4422942157425
FDZ19,OUT018,2178.501934671669
FDM45,OUT049,2258.852909680034
FDO36,OUT046,2347.9931706888533
NCK31,OUT045,2252.559622511953
DRJ37,OUT045,2252.0911780524425
FDP24,OUT018,2248.3987790249644
FDF46,OUT013,2303.053426969404
FDX46,OUT019,363.8622064973915
NCL18,OUT045,2291.7856822530794
FDJ26,OUT013,2343.635510145956
FDJ07,OUT045,2234.6354581927835
FDY15,OUT013,2358.181943362338
DRG01,OUT045,2271.815155294995
FDF58,OUT045,2264.4186638290375
FDZ14,OUT019,363.8622064973915
FDP31,OUT049,2320.2191338759253
FDH45,OUT013,2342.649311283828
FDA09,OUT010,314.59334585440774
FDW31,OUT035,2237.464510499383
FDA57,OUT046,2343.8018255248107
NCE55,OUT035,2225.482194324532
FDC17,OUT019,363.8622064973915
FDC59,OUT013,2489.99315415487
FDA22,OUT013,2444.3074918668076
FDK52,OUT035,2271.488371242786
NCM26,OUT046,2351.9379661373637
NCT53,OUT035,2208.125094351086
FDW45,OUT018,2235.5781938173054
NCI18,OUT035,2271.98147067385
FDE38,OUT018,2178.9703791311795
FDF08,OUT019,363.8622064973915
FDY58,OUT010,306.2106555263231
FDF58,OUT019,363.8622064973915
FDX39,OUT017,2234.672229291855
FDB44,OUT049,2248.9909210587575
FDF28,OUT013,2345.607907870211
FDE39,OUT013,2307.096842304127
FDT37,OUT018,2216.5938657213487
FDZ45,OUT017,2233.686030429727
FDO40,OUT035,2265.817727785552
FDM57,OUT027,3691.2488625512624
DRG36,OUT017,2233.932580145259
FDY36,OUT010,309.4158018282378
DRL60,OUT027,3691.2488625512624
FDS25,OUT019,363.8622064973915
DRF49,OUT027,3691.2488625512624
FDP16,OUT045,2290.55293367542
FDS60,OUT049,2318.986385298266
FDU15,OUT027,3691.2488625512624
FDK43,OUT046,2299.1763270135357
FDN25,OUT046,2289.7827828517698
FDE53,OUT049,2269.8983369358634
FDB22,OUT013,2307.73787156451
FDE39,OUT017,2203.0645557606645
FDX35,OUT035,2227.4867455233452
NCG54,OUT049,2275.8401850801824
FDH27,OUT035,2216.3845098214047
NCK42,OUT013,2305.0504796652126
FDS25,OUT049,2250.1250497502047
FDI10,OUT018,2188.7830578093494
FDU35,OUT035,2234.414792529792
FDI04,OUT017,2231.46708298994
DRK23,OUT035,2222.893422311447
FDB53,OUT019,363.8622064973915
FDY02,OUT049,2260.282898030119
FDM60,OUT035,2234.752463628532
NCJ31,OUT010,343.43966257164084
DRP35,OUT017,2257.1082534052584
NCQ30,OUT018,2184.9122272754985
DRL11,OUT010,300.54001206908924
FDU01,OUT013,2368.0439319836146
FDR39,OUT035,2281.843459295126
FDO08,OUT046,2305.586619617365
FDC02,OUT045,2304.1131680296744
NCZ29,OUT035,2255.462639733212
FDF29,OUT010,323.2225858980246
FDZ23,OUT017,2251.6841596635563
NCU53,OUT018,2173.8668000196694
NCW30,OUT013,2293.8817775516172
NCM26,OUT027,3691.2488625512624
FDV50,OUT027,3691.2488625512624
FDW15,OUT049,2291.865916589756
FDI35,OUT027,3830.703114525283
FDO11,OUT017,2224.768429230477
FDN48,OUT046,2316.681356816301
NCA17,OUT049,2317.7536367206067
NCN54,OUT013,2368.5370314146785
FDP22,OUT013,2340.430363844041
NCB54,OUT035,2224.69323523483
FDD08,OUT045,2239.763692275847
DRM48,OUT010,323.7156853290883
FDG41,OUT027,3691.2488625512624
FDE44,OUT027,3691.2488625512624
FDE26,OUT035,2227.3559721625747
NCS38,OUT013,2310.59784826468
NCJ54,OUT018,2195.6124849295834
FDI40,OUT019,363.8622064973915
FDN45,OUT018,2242.235036136667
FDU43,OUT046,2346.26732268013
FDI04,OUT010,316.07264414759925
NCC07,OUT018,2243.4677847143266
NCC07,OUT019,363.8622064973915
NCD18,OUT045,2277.7323484677604
FDU55,OUT035,2261.3798329059778
FDX59,OUT035,2252.930676166238
FDR52,OUT049,2278.5522319510333
NCP17,OUT013,2363.6060371040403
FDQ32,OUT045,2286.854687942441
NCT17,OUT049,2269.429892476353
FDO10,OUT049,2283.4832262616715
FDE32,OUT049,2318.24673615167
FDN44,OUT045,2263.679014682442
FDH02,OUT035,2217.346053711979
FDK60,OUT013,2349.5527033187213
FDS24,OUT019,363.8622064973915
FDL03,OUT010,343.6862122871728
FDB46,OUT027,3691.2488625512624
FDO48,OUT049,2290.140068581033
FDZ39,OUT049,2313.315741841032
FDT02,OUT027,3691.2488625512624
FDC50,OUT013,2346.3475570168066
FDP39,OUT035,2243.8748031032123
DRG15,OUT018,2177.0472913500307
FDP10,OUT018,2240.5091881279436
FDF53,OUT027,3691.2488625512624
FDN34,OUT045,2275.759950743505
FDK02,OUT045,2260.473868380527
FDC23,OUT045,2427.0485890630575
FDJ10,OUT019,363.8622064973915
FDE53,OUT035,2235.2209080880425
FDR25,OUT035,2265.324628354488
FDW50,OUT046,2315.4486082386416
FDS09,OUT049,2260.036348314587
FDW49,OUT010,344.91896086483234
FDU51,OUT046,2350.458667844172
FDF28,OUT018,2224.2369069028377
NCY30,OUT018,2246.6729310162414
FDD44,OUT045,2238.5309436981875
FDX09,OUT017,2208.5379594454726
NCF30,OUT013,2352.0182004740404
FDZ50,OUT019,363.8622064973915
FDW37,OUT013,2362.8663879574447
FDD11,OUT049,2418.992682787182
DRH39,OUT018,2248.8918784560283
FDA36,OUT049,2245.6871548706304
NCG43,OUT049,2315.781238996351
FDF02,OUT035,2261.3798329059778
FDP57,OUT027,3691.2488625512624
NCE42,OUT017,2268.202990604194
NCR38,OUT027,3691.2488625512624
FDP03,OUT019,363.8622064973915
FDO51,OUT035,2214.95452147132
NCQ42,OUT046,2351.198316990768
NCM41,OUT046,2332.213988894811
FDH48,OUT027,3691.2488625512624
DRF60,OUT046,2304.107321324174
FDJ27,OUT035,2268.776324371935
FDQ14,OUT013,2313.9016144528077
FDN27,OUT017,2266.9702420265344
NCQ02,OUT046,2312.9831110833225
FDJ33,OUT049,2260.036348314587
FDP07,OUT027,3691.2488625512624
DRE01,OUT049,2265.978196458906
FDU36,OUT045,2229.162054507975
FDL28,OUT017,2213.4689537561107
NCX53,OUT046,2349.9655684131085
FDZ39,OUT013,2365.3318851127638
NCP42,OUT013,2310.154058776723
FDJ14,OUT035,2232.286966473213
FDK04,OUT049,2252.4672720477574
NCC19,OUT017,2196.555643270622
FDS09,OUT018,2190.681490618945
FDZ02,OUT046,2284.9010984842384
FDD35,OUT018,2346.186129074093
NCY42,OUT017,2195.6187543516007
FDB05,OUT045,2224.25571516889
FDF20,OUT035,2244.86100196534
NCO41,OUT018,2208.457725108796
FDC40,OUT027,3691.2488625512624
FDV58,OUT045,2301.6476708743553
FDZ57,OUT045,2248.1463826039317
DRM35,OUT046,2298.658572610919
DRN36,OUT018,2221.7714097475186
FDQ13,OUT046,2305.586619617365
DRO35,OUT010,317.05884300972684
NCD43,OUT035,2225.1370247227874
FDA51,OUT018,2186.514800426456
NCX17,OUT027,3691.2488625512624
NCZ17,OUT049,2276.086734795714
FDR11,OUT027,3712.4103266469047
FDW34,OUT049,2263.512699303587
FDN50,OUT017,2247.246264783982
FDS09,OUT046,2294.713777162408
FDS48,OUT018,2221.524860031987
FDL44,OUT049,2306.165800090607
DRF48,OUT018,2175.0748936257755
FDA14,OUT018,2226.209304627093
NCD30,OUT049,2313.315741841032
FDI16,OUT017,2233.1929309986635
NCG06,OUT035,2262.1194820525734
DRZ24,OUT035,2218.6527672042985
NCS17,OUT045,2290.55293367542
FDB37,OUT045,2298.6890742879727
FDE10,OUT035,2214.3874571255965
FDC57,OUT045,2297.949425141377
FDM12,OUT018,2229.167901213476
FDE24,OUT049,2289.400419434437
FDW22,OUT045,2246.6424293391874
DRD01,OUT027,3691.2488625512624
NCZ18,OUT027,3691.2488625512624
FDN49,OUT045,2283.896091356058
FDR22,OUT035,2276.912464984488
FDV08,OUT019,363.8622064973915
FDY39,OUT046,2277.0115075872172
FDV36,OUT049,2308.384747530394
FDO60,OUT045,2297.456325710313
FDU04,OUT027,3691.2488625512624
FDR20,OUT027,3691.2488625512624
FDW19,OUT019,363.8622064973915
FDU40,OUT049,2318.986385298266
FDK15,OUT045,2252.0911780524425
DRF15,OUT035,2271.98147067385
FDQ25,OUT017,2206.7134915505367
FDI48,OUT019,363.8622064973915
FDS49,OUT046,2295.2315315650253
FDV22,OUT046,2324.077848282258
NCV42,OUT046,2281.7206071538767
FDX26,OUT046,2338.131182067577
FDI33,OUT018,2228.181702351348
FDZ14,OUT049,2254.193120056481
FDG10,OUT013,2300.883789472723
FDM38,OUT018,2175.8391977439246
FDG26,OUT027,3691.2488625512624
FDH46,OUT035,2215.6941706179155
FDN13,OUT018,2238.5367904036884
FDU57,OUT035,2222.2770480226172
NCI06,OUT046,2306.572818479493
FDM38,OUT045,2227.855341015656
NCG42,OUT010,343.43966257164084
FDL39,OUT045,2278.2254478988243
FDT31,OUT019,363.8622064973915
FDV59,OUT013,2355.181535335854
FDB49,OUT035,2222.4249778519365
FDD58,OUT049,2254.439669772013
DRN59,OUT046,2324.817497428854
FDX48,OUT049,2303.7003029352877
FDQ11,OUT049,2265.4186306161873
FDY12,OUT049,2264.4988981657148
FDQ11,OUT045,2248.079916192277
DRI11,OUT017,2204.8890236556003
FDY32,OUT027,3691.2488625512624
FDS51,OUT045,2264.6652135445697
FDR19,OUT010,315.3329950010036
DRB13,OUT018,2176.9733264353713
FDS21,OUT035,2279.377962139807
FDQ40,OUT045,2253.570476345634
NCE55,OUT013,2312.1757664440847
FDX43,OUT027,3691.2488625512624
FDS12,OUT049,2261.047202148268
DRK01,OUT027,3691.2488625512624
FDN25,OUT017,2203.0892107322175
FDB60,OUT046,2296.7108298582166
FDQ13,OUT017,2218.893047497813
DRK13,OUT045,2257.0221723630802
DRF25,OUT018,2191.199245021562
NCD42,OUT019,363.8622064973915
FDW25,OUT045,2224.3543350551026
NCV29,OUT027,3691.2488625512624
NCK42,OUT035,2218.35690754566
DRJ13,OUT027,3691.2488625512624
DRD15,OUT017,2216.4275503424938
FDM27,OUT045,2259.7342192339315
FDZ50,OUT018,2209.937023401987
FDC04,OUT046,2327.7760940152366
FDF50,OUT049,2240.361681015141
FDP15,OUT045,2273.78755301925
FDK46,OUT035,2228.835270455766
FDZ56,OUT018,2226.9489537736886
FDY60,OUT049,2267.9505941831612
FDB10,OUT035,2230.807668180021
FDR57,OUT045,2226.8198322104217
FDU58,OUT049,2248.7690263147792
FDH02,OUT046,2286.7009114076213
FDP48,OUT013,2305.2723744091913
FDI46,OUT035,2228.342171024702
FDW56,OUT013,2306.0613334988934
NCM19,OUT010,311.14164983696105
FDS50,OUT027,3691.2488625512624
FDK24,OUT013,2313.53178987951
FDO36,OUT017,2261.2995985693005
FDK45,OUT027,3691.2488625512624
NCL05,OUT045,2295.483927986058
FDL32,OUT018,2224.2369069028377
FDA28,OUT049,2295.564162322735
FDY36,OUT018,2207.471526246668
FDP32,OUT018,2179.6114083915627
FDL50,OUT046,2310.764163643535
DRC24,OUT049,2304.1934023663516
NCS18,OUT017,2226.536088679302
FDD16,OUT017,2265.2443940178114
NCV18,OUT013,2301.5987836477657
FDX07,OUT046,2345.527673533534
NCZ05,OUT027,3691.2488625512624
NCI31,OUT013,2366.811183405955
FDK14,OUT049,2250.593494209715
NCR06,OUT045,2260.473868380527
NCF54,OUT049,2304.9330515129473
DRG23,OUT010,292.5518012858554
FDD53,OUT046,2330.7346906016196
NCM31,OUT027,3691.2488625512624
FDT16,OUT017,2212.951199353494
FDR40,OUT035,2226.369773300447
DRG25,OUT017,2215.93445091143
FDT10,OUT035,2263.845330061297
FDY32,OUT013,2305.6915089255954
FDN50,OUT035,2264.5849792078925
FDZ35,OUT019,385.0236705930338
NCP54,OUT045,2274.5272021658457
NCD07,OUT035,2226.369773300447
FDS02,OUT018,2197.0917832227747
DRN59,OUT018,2220.785210885391
DRB24,OUT013,2311.5100822121485
FDP37,OUT027,3691.2488625512624
DRB01,OUT018,2183.260344181435
FDR47,OUT046,2360.032295309815
NCM31,OUT010,278.8189821307283
NCF06,OUT027,3691.2488625512624
NCV17,OUT027,3691.2488625512624
FDS10,OUT049,2310.8502446857133
FDN52,OUT035,2227.824416622085
FDZ48,OUT013,2355.716446207019
FDJ48,OUT049,2271.895389631672
DRB13,OUT027,3691.2488625512624
FDV59,OUT017,2251.149248792391
FDL32,OUT035,2258.9143357506587
FDZ12,OUT035,2226.7149429021915
NCR06,OUT027,3691.2488625512624
FDP51,OUT017,2232.4532818520674
FDY22,OUT013,2349.5527033187213
FDZ38,OUT049,2302.960653788692
NCO54,OUT035,2277.6521141310836
FDR23,OUT035,2280.8154489928966
FDM38,OUT049,2245.1940554395665
FDS25,OUT013,2302.141193021936
FDZ22,OUT013,2314.5179887416375
FDZ20,OUT019,363.8622064973915
FDD45,OUT010,291.2450877935362
FDN03,OUT049,2264.4988981657148
NCW30,OUT046,2276.543063127707
